Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2007-03-08,2.709191380416729,2.7131662144978406,2.674633801359403,2.691148042678833,511011200,0.0,0.0
2007-03-09,2.7156127517758946,2.7171412353849016,2.6727990827411756,2.690230369567871,451836000,0.0,0.0
2007-03-12,2.6932877361950935,2.7520042038028807,2.6908413868378203,2.7483341693878174,729408400,0.0,0.0
2007-03-13,2.7342671048395584,2.770658779905281,2.703380584716797,2.703380584716797,867890800,0.0,0.0
2007-03-14,2.7094964022955903,2.7523102760314946,2.6887011038611046,2.752310276031494,796586000,0.0,0.0
2007-03-15,2.751086431455984,2.7633191994165065,2.73120879597514,2.7391602993011475,559498800,0.0,0.0
2007-03-16,2.7382432574912765,2.752005330766351,2.7315156408900276,2.7397725582122803,571704000,0.0,0.0
2007-03-19,2.759649164481546,2.799710867091516,2.7397715290035483,2.7868666648864746,712961200,0.0,0.0
2007-03-20,2.793594340774046,2.8085790724567077,2.784725788607472,2.797569990158081,488916400,0.0,0.0
2007-03-21,2.8131663278524206,2.874634762557121,2.8027686791339392,2.870659112930298,686896000,0.0,0.0
2007-03-22,2.866377745496892,2.885643742081206,2.844053761153241,2.873411178588867,561492400,0.0,0.0
2007-03-23,2.85475723543412,2.876775400638687,2.853227935323344,2.8599555492401123,450884000,0.0,0.0
2007-03-26,2.874329266062701,2.9327391028526284,2.8532281485533275,2.9312098026275635,864987200,0.0,0.0
2007-03-27,2.9269282572242923,2.9611791893784387,2.905215707518416,2.919283390045166,932052800,0.0,0.0
2007-03-28,2.901546390973152,2.9174491966980356,2.848641496181633,2.851393461227417,942337200,0.0,0.0
2007-03-29,2.8804443915175866,2.8804443915175866,2.8205052806977435,2.866987943649292,725723600,0.0,0.0
2007-03-30,2.883197099990518,2.8954298663926012,2.836407789260762,2.8413004875183105,600558000,0.0,0.0
2007-04-02,2.8789166289695474,2.8822800282017242,2.844665690215024,2.863931894302368,501992400,0.0,0.0
2007-04-03,2.8789159212667275,2.9122489857909386,2.867294588688512,2.889925003051758,583934400,0.0,0.0
2007-04-04,2.90338051914164,2.9094969027033266,2.8786101864750813,2.8828916549682617,476784000,0.0,0.0
2007-04-05,2.878305333097842,2.8954308032989498,2.8599561775572795,2.89543080329895,355516000,0.0,0.0
2007-04-09,2.9116382673508854,2.9143902322461654,2.845276920400222,2.863931894302368,413341600,0.0,0.0
2007-04-10,2.864542733184451,2.882586270284912,2.8565914339188825,2.882279634475708,352466800,0.0,0.0
2007-04-11,2.8715752667026817,2.8731045663877404,2.823563096013529,2.831514596939087,549018400,0.0,0.0
2007-04-12,2.8146959242134475,2.822953043538078,2.7743286018997977,2.8192830085754395,656675600,0.0,0.0
2007-04-13,2.779833584848752,2.7951241384368597,2.7541453813261216,2.7596495151519775,719941600,0.0,0.0
2007-04-16,2.7697418479715274,2.7981822235425726,2.7599554271564446,2.796041488647461,609033600,0.0,0.0
2007-04-17,2.8134718971917927,2.8226468814079646,2.743135115073373,2.7630133628845215,751920400,0.0,0.0
2007-04-18,2.7572032916434357,2.778304411716456,2.740077821844235,2.7645423412323,464044000,0.0,0.0
2007-04-19,2.7581200220762234,2.790536859020935,2.7471109385870394,2.7605671882629395,425913600,0.0,0.0
2007-04-20,2.779526196453577,2.788395359601301,2.769129162552756,2.781973361968994,522779600,0.0,0.0
2007-04-23,2.800933195646831,2.868518005606729,2.7957348823425496,2.859649658203125,780290000,0.0,0.0
2007-04-24,2.8734118355659137,2.947724486932432,2.792065749499295,2.851393461227417,1055252800,0.0,0.0
2007-04-25,2.881667660971961,2.917448092668038,2.868517846027604,2.9159185886383057,1187144000,0.0,0.0
2007-04-26,3.106440769563332,3.134575324653967,3.0061342987454993,3.022648334503174,1737778000,0.0,0.0
2007-04-27,3.002464563868469,3.056593134091559,2.98747983112687,3.0556752681732178,699403600,0.0,0.0
2007-04-30,3.0608736374207375,3.0887025656981986,3.0480296423090607,3.0520052909851074,616509600,0.0,0.0
2007-05-01,3.0455835433688234,3.068825390771377,3.0137789638052337,3.0419135093688965,532523600,0.0,0.0
2007-05-02,3.0474192068532453,3.0746358933369966,3.041914256576952,3.0700488090515137,505145200,0.0,0.0
2007-05-03,3.080446256481817,3.102464421468933,3.0584278873430395,3.0703542232513428,576077600,0.0,0.0
2007-05-04,3.0825873139223403,3.1070520366045176,3.0734133491440683,3.082893133163452,381987200,0.0,0.0
2007-05-07,3.0911492375072,3.1911500615969857,3.0890087075327157,3.1780004501342773,861557200,0.0,0.0
2007-05-08,3.1642394416233723,3.2156158529169114,3.162710141156072,3.2128636837005615,783997200,0.0,0.0
2007-05-09,3.2082765519928564,3.2709676586607186,3.2076643010593995,3.268521308898926,717757600,0.0,0.0
2007-05-10,3.2608752158364336,3.328460034331585,3.2391626650255283,3.282587766647339,1197257600,0.0,0.0
2007-05-11,3.294819935541645,3.337327980134182,3.2654617058944755,3.3254008293151855,653696400,0.0,0.0
2007-05-14,3.3523135587025146,3.36393407671179,3.3104169376414387,3.344362258911133,651946400,0.0,0.0
2007-05-15,3.3507834283010194,3.3700496262575323,3.2562875575519707,3.2880921363830566,954514400,0.0,0.0
2007-05-16,3.318979434951136,3.328154419282326,3.162709498006793,3.282587766647339,1126767600,0.0,0.0
2007-05-17,3.2767787811438582,3.3599597857926713,3.2767787811438582,3.346809148788452,735291200,0.0,0.0
2007-05-18,3.3709680595783786,3.3835064425640637,3.356900376448665,3.364546060562134,621345200,0.0,0.0
2007-05-21,3.3734141861725826,3.4388574488058494,3.365462887537559,3.424484968185425,639892400,0.0,0.0
2007-05-22,3.440080900419044,3.4786132976601114,3.425401989161323,3.472191095352173,572409600,0.0,0.0
2007-05-23,3.4868708913272908,3.5168403562525272,3.443139154129983,3.4523141384124756,911374800,0.0,0.0
2007-05-24,3.449867611788572,3.5003257325798343,3.375249164467767,3.3850345611572266,887362000,0.0,0.0
2007-05-25,3.4250972068790593,3.4795314001834434,3.409806652677407,3.4746387004852295,632959600,0.0,0.0
2007-05-29,3.5000208079158917,3.5125589871398706,3.446197852220825,3.4969630241394043,645694000,0.0,0.0
2007-05-30,3.4954323411140757,3.6354942247140127,3.4718850866463207,3.6321306228637695,1478444800,0.0,0.0
2007-05-31,3.6718871985800816,3.736107600421625,3.6556795968157796,3.7061381340026855,1297066400,0.0,0.0
2007-06-01,3.70338554218961,3.7061379149578633,3.617452797800815,3.6208159923553467,885262000,0.0,0.0
2007-06-04,3.6278504402728493,3.722651946535895,3.605525637711327,3.710419178009033,886673200,0.0,0.0
2007-06-05,3.7128652108632236,3.752009656354532,3.6850364829752165,3.7513976097106934,920785600,0.0,0.0
2007-06-06,3.7400833369514155,3.793600475828333,3.7293800724973787,3.781061887741089,1112241200,0.0,0.0
2007-06-07,3.8223471619679446,3.9024693414952076,3.767300523297868,3.7942113876342773,1915079600,0.0,0.0
2007-06-08,3.847728920955942,3.848035556790381,3.7397775917052005,3.807056188583374,1241682400,0.0,0.0
2007-06-11,3.853233272513684,3.857820151669947,3.6556789922284247,3.6755564212799072,1874258400,0.0,0.0
2007-06-12,3.6498686645768426,3.722040775113492,3.618064282512124,3.6813676357269287,1426566400,0.0,0.0
2007-06-13,3.704914245939251,3.706137114157578,3.5290723289957366,3.593292713165283,1721353200,0.0,0.0
2007-06-14,3.5841188692242167,3.652926562202171,3.5602657860845954,3.6315200328826904,973266000,0.0,0.0
2007-06-15,3.688706489459505,3.690235585383998,3.6654646397105335,3.6850366592407227,811218800,0.0,0.0
2007-06-18,3.770052190510627,3.8281566082559784,3.747422796702166,3.825404644012451,910604800,0.0,0.0
2007-06-19,3.81317278074619,3.822958996565064,3.758738588467291,3.78167462348938,943026000,0.0,0.0
2007-06-20,3.7880963510467436,3.812255251703406,3.7156184241667196,3.7171471118927,897512000,0.0,0.0
2007-06-21,3.7217350281399333,3.800940573924595,3.69176556080143,3.789013624191284,867045200,0.0,0.0
2007-06-22,3.787483682591079,3.8058328339089575,3.742529486772244,3.7614898681640625,631876000,0.0,0.0
2007-06-25,3.7978807328284154,3.825404045688525,3.702161388520959,3.7413058280944824,965403600,0.0,0.0
2007-06-26,3.791459204498014,3.792070842854701,3.630601991419109,3.6590423583984375,1345005200,0.0,0.0
2007-06-27,3.688400205051759,3.732131118066459,3.6471158452076593,3.727543830871582,974696800,0.0,0.0
2007-06-28,3.741917514336341,3.745893163433623,3.6697458254757493,3.686871290206909,838143600,0.0,0.0
2007-06-29,3.7299907469381033,3.7920708147721687,3.703079884353092,3.7321314811706543,1137841600,0.0,0.0
2007-07-02,3.7018564528683795,3.73366083275209,3.648339318299379,3.7082786560058594,994862400,0.0,0.0
2007-07-03,3.7309087521482827,3.8960474386702693,3.7156182010764303,3.8890140056610107,1162481600,0.0,0.0
2007-07-05,3.9388613617613504,4.0663855280799615,3.935496942001082,4.059657096862793,1453051600,0.0,0.0
2007-07-06,4.071279122970209,4.077701328073441,3.987792498145479,4.045896530151367,874694800,0.0,0.0
2007-07-09,4.048343294527795,4.06424589846568,3.9504831579659023,3.985651969909668,995820000,0.0,0.0
2007-07-10,3.9413089664722505,4.113175332790821,3.9391682313379563,4.047426223754883,1255007600,0.0,0.0
2007-07-11,4.038862005662497,4.08870931168315,4.015620154145397,4.048647403717041,821772000,0.0,0.0
2007-07-12,4.093296200732861,4.105223149878145,4.048647412846958,4.100024223327637,704608800,0.0,0.0
2007-07-13,4.129382652429371,4.215621223543997,4.113786280350907,4.211952209472656,907606000,0.0,0.0
2007-07-16,4.232135905335317,4.280760350311396,4.204918399922514,4.223267555236816,936112800,0.0,0.0
