,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-03-10 03:00:00+00:00,1.141422152519226,1.1416828632354736,1.1393414735794067,1.1394712924957275,0,0,0
2020-03-10 04:00:00+00:00,1.1397310495376587,1.1402509212493896,1.1379153728485107,1.1379153728485107,0,0,0
2020-03-10 05:00:00+00:00,1.1379153728485107,1.138044834136963,1.1336582899093628,1.1336582899093628,0,0,0
2020-03-10 06:00:00+00:00,1.1352026462554932,1.1373976469039917,1.134429931640625,1.134429931640625,0,0,0
2020-03-10 07:00:00+00:00,1.1348161697387695,1.1386927366256714,1.1341726779937744,1.1386927366256714,0,0,0
2020-03-10 08:00:00+00:00,1.1385631561279297,1.1399909257888794,1.1362345218658447,1.1366219520568848,0,0,0
2020-03-10 09:00:00+00:00,1.1366219520568848,1.1376564502716064,1.1349449157714844,1.1354604959487915,0,0,0
2020-03-10 10:00:00+00:00,1.1353315114974976,1.1358473300933838,1.1340440511703491,1.135589361190796,0,0,0
2020-03-10 11:00:00+00:00,1.1358473300933838,1.1367511749267578,1.1349449157714844,1.1367511749267578,0,0,0
2020-03-10 12:00:00+00:00,1.1364928483963013,1.139211654663086,1.1359764337539673,1.1383039951324463,0,0,0
2020-03-10 13:00:00+00:00,1.1384334564208984,1.1396011114120483,1.1370097398757935,1.1375269889831543,0,0,0
2020-03-10 14:00:00+00:00,1.138044834136963,1.138044834136963,1.1357183456420898,1.1364928483963013,0,0,0
2020-03-10 15:00:00+00:00,1.1373976469039917,1.1386927366256714,1.1343011856079102,1.1343011856079102,0,0,0
2020-03-10 16:00:00+00:00,1.134429931640625,1.1359764337539673,1.1300712823867798,1.1305822134017944,0,0,0
2020-03-10 17:00:00+00:00,1.1310937404632568,1.1330161094665527,1.1308379173278809,1.1322463750839233,0,0,0
2020-03-10 18:00:00+00:00,1.1322463750839233,1.1332728862762451,1.1290504932403564,1.1299434900283813,0,0,0
2020-03-10 19:00:00+00:00,1.1295605897903442,1.130454421043396,1.1282861232757568,1.1301988363265991,0,0,0
2020-03-10 20:00:00+00:00,1.1301988363265991,1.1313496828079224,1.1285407543182373,1.128668189048767,0,0,0
2020-03-10 21:00:00+00:00,1.1285407543182373,1.1301988363265991,1.1276500225067139,1.129433035850525,0,0,0
2020-03-10 22:00:00+00:00,1.129433035850525,1.1314777135849,1.1293054819107056,1.1312217712402344,0,0,0
2020-03-10 23:00:00+00:00,1.1312217712402344,1.132502794265747,1.1303266286849976,1.1319899559020996,0,0,0
2020-03-11 00:00:00+00:00,1.131733775138855,1.1330161094665527,1.1307101249694824,1.1322463750839233,0,0,0
2020-03-11 01:00:00+00:00,1.1321182250976562,1.1332728862762451,1.1314777135849,1.1326310634613037,0,0,0
2020-03-11 02:00:00+00:00,1.13275945186615,1.1330161094665527,1.1319899559020996,1.1328877210617065,0,0,0
2020-03-11 03:00:00+00:00,1.1328877210617065,1.1340440511703491,1.1322463750839233,1.133144497871399,0,0,0
2020-03-11 04:00:00+00:00,1.1332728862762451,1.1341726779937744,1.133144497871399,1.1340440511703491,0,0,0
2020-03-11 05:00:00+00:00,1.1340440511703491,1.1357183456420898,1.1340440511703491,1.1354604959487915,0,0,0
2020-03-11 06:00:00+00:00,1.1350737810134888,1.1368803977966309,1.1349449157714844,1.1368803977966309,0,0,0
2020-03-11 07:00:00+00:00,1.1368803977966309,1.1368803977966309,1.133144497871399,1.133144497871399,0,0,0
2020-03-11 08:00:00+00:00,1.133144497871399,1.133144497871399,1.1313496828079224,1.1316057443618774,0,0,0
2020-03-11 09:00:00+00:00,1.1314777135849,1.133529782295227,1.1305822134017944,1.1305822134017944,0,0,0
2020-03-11 10:00:00+00:00,1.1307101249694824,1.133144497871399,1.1307101249694824,1.1328877210617065,0,0,0
2020-03-11 11:00:00+00:00,1.13275945186615,1.1340440511703491,1.13275945186615,1.13275945186615,0,0,0
2020-03-11 12:00:00+00:00,1.1334012746810913,1.1354604959487915,1.1330161094665527,1.134429931640625,0,0,0
2020-03-11 13:00:00+00:00,1.1341726779937744,1.1354604959487915,1.133529782295227,1.1348161697387695,0,0,0
2020-03-11 14:00:00+00:00,1.1349449157714844,1.1349449157714844,1.1310937404632568,1.1313496828079224,0,0,0
2020-03-11 15:00:00+00:00,1.1309658288955688,1.1310937404632568,1.1261261701583862,1.1279042959213257,0,0,0
2020-03-11 16:00:00+00:00,1.1282861232757568,1.1282861232757568,1.1265066862106323,1.1271415948867798,0,0,0
2020-03-11 17:00:00+00:00,1.1271415948867798,1.1290504932403564,1.1271415948867798,1.128668189048767,0,0,0
2020-03-11 18:00:00+00:00,1.1285407543182373,1.1291780471801758,1.1276500225067139,1.128031611442566,0,0,0
2020-03-11 19:00:00+00:00,1.1281588077545166,1.1282861232757568,1.1273956298828125,1.1276500225067139,0,0,0
2020-03-11 20:00:00+00:00,1.1275228261947632,1.128668189048767,1.1275228261947632,1.1275228261947632,0,0,0
2020-03-11 21:00:00+00:00,1.1273956298828125,1.1276500225067139,1.1254924535751343,1.1270145177841187,0,0,0
2020-03-11 22:00:00+00:00,1.1263798475265503,1.1270145177841187,1.1258726119995117,1.1262530088424683,0,0,0
2020-03-11 23:00:00+00:00,1.126633644104004,1.126887559890747,1.1258726119995117,1.1265066862106323,0,0,0
2020-03-12 00:00:00+00:00,1.1263798475265503,1.1279042959213257,1.1263798475265503,1.1277772188186646,0,0,0
2020-03-12 01:00:00+00:00,1.1273956298828125,1.1339154243469238,1.1270145177841187,1.132502794265747,0,0,0
2020-03-12 02:00:00+00:00,1.1321182250976562,1.1334012746810913,1.1309658288955688,1.1322463750839233,0,0,0
2020-03-12 03:00:00+00:00,1.1322463750839233,1.1322463750839233,1.1312217712402344,1.1316057443618774,0,0,0
2020-03-12 04:00:00+00:00,1.131733775138855,1.131733775138855,1.1291780471801758,1.1296881437301636,0,0,0
2020-03-12 05:00:00+00:00,1.1299434900283813,1.1305822134017944,1.129433035850525,1.1295605897903442,0,0,0
2020-03-12 06:00:00+00:00,1.1296881437301636,1.1301988363265991,1.1289230585098267,1.129433035850525,0,0,0
2020-03-12 07:00:00+00:00,1.1293054819107056,1.1322463750839233,1.1293054819107056,1.1314777135849,0,0,0
2020-03-12 08:00:00+00:00,1.1314777135849,1.1316057443618774,1.1257457733154297,1.1270145177841187,0,0,0
2020-03-12 09:00:00+00:00,1.1271415948867798,1.1282861232757568,1.1242270469665527,1.1247328519821167,0,0,0
2020-03-12 10:00:00+00:00,1.1248594522476196,1.1248594522476196,1.1230907440185547,1.123721718788147,0,0,0
2020-03-12 11:00:00+00:00,1.123974323272705,1.12447988986969,1.1214534044265747,1.1238480806350708,0,0,0
2020-03-12 12:00:00+00:00,1.1241008043289185,1.1275228261947632,1.1203227043151855,1.1222084760665894,0,0,0
2020-03-12 13:00:00+00:00,1.1215791702270508,1.1254924535751343,1.1215791702270508,1.1248594522476196,0,0,0
2020-03-12 14:00:00+00:00,1.1241008043289185,1.1241008043289185,1.1143302917480469,1.1144545078277588,0,0,0
2020-03-12 15:00:00+00:00,1.1147029399871826,1.114951491355896,1.1085245609283447,1.1085245609283447,0,0,0
2020-03-12 16:00:00+00:00,1.1082788705825806,1.115946888923645,1.1061947345733643,1.115946888923645,0,0,0
2020-03-12 17:00:00+00:00,1.1156978607177734,1.119444727897644,1.115200161933899,1.1191942691802979,0,0,0
2020-03-12 18:00:00+00:00,1.11906898021698,1.1212018728256226,1.1170687675476074,1.117817997932434,0,0,0
2020-03-12 19:00:00+00:00,1.118067979812622,1.1204482316970825,1.117817997932434,1.118943691253662,0,0,0
2020-03-12 20:00:00+00:00,1.1184431314468384,1.1232168674468994,1.1169440746307373,1.1188185214996338,0,0,0
2020-03-12 21:00:00+00:00,1.1185681819915771,1.1204482316970825,1.1170687675476074,1.1173185110092163,0,0,0
2020-03-12 22:00:00+00:00,1.1169440746307373,1.1188185214996338,1.1169440746307373,1.1179429292678833,0,0,0
2020-03-12 23:00:00+00:00,1.1181930303573608,1.11906898021698,1.1176930665969849,1.1188185214996338,0,0,0
2020-03-13 00:00:00+00:00,1.1184431314468384,1.1184431314468384,1.1155734062194824,1.1165698766708374,0,0,0
2020-03-13 01:00:00+00:00,1.1170687675476074,1.1191942691802979,1.1170687675476074,1.118943691253662,0,0,0
2020-03-13 02:00:00+00:00,1.1186933517456055,1.1209505796432495,1.118067979812622,1.1209505796432495,0,0,0
2020-03-13 03:00:00+00:00,1.1212018728256226,1.1220825910568237,1.1195701360702515,1.1215791702270508,0,0,0
2020-03-13 04:00:00+00:00,1.1217050552368164,1.1222084760665894,1.120824933052063,1.1222084760665894,0,0,0
2020-03-13 05:00:00+00:00,1.1222084760665894,1.1222084760665894,1.1199462413787842,1.1206992864608765,0,0,0
2020-03-13 06:00:00+00:00,1.1204482316970825,1.1212018728256226,1.1195701360702515,1.1203227043151855,0,0,0
2020-03-13 07:00:00+00:00,1.1200717687606812,1.1209505796432495,1.1169440746307373,1.117817997932434,0,0,0
2020-03-13 08:00:00+00:00,1.118067979812622,1.1215791702270508,1.118067979812622,1.1209505796432495,0,0,0
2020-03-13 09:00:00+00:00,1.121076226234436,1.121076226234436,1.1168192625045776,1.1170687675476074,0,0,0
2020-03-13 10:00:00+00:00,1.1168192625045776,1.1174432039260864,1.116071343421936,1.1166945695877075,0,0,0
2020-03-13 11:00:00+00:00,1.1164453029632568,1.1174432039260864,1.1144545078277588,1.1155734062194824,0,0,0
2020-03-13 12:00:00+00:00,1.116071343421936,1.1186933517456055,1.1114816665649414,1.1114816665649414,0,0,0
2020-03-13 13:00:00+00:00,1.1112345457077026,1.1128422021865845,1.1107407808303833,1.1118524074554443,0,0,0
2020-03-13 14:00:00+00:00,1.1117286682128906,1.1133378744125366,1.1103708744049072,1.1104941368103027,0,0,0
2020-03-13 15:00:00+00:00,1.110987663269043,1.1122233867645264,1.107419729232788,1.107419729232788,0,0,0
2020-03-13 16:00:00+00:00,1.1068068742752075,1.1088933944702148,1.1059499979019165,1.1076650619506836,0,0,0
2020-03-13 17:00:00+00:00,1.1085245609283447,1.1106175184249878,1.1065618991851807,1.1079105138778687,0,0,0
2020-03-13 18:00:00+00:00,1.1082788705825806,1.1100010871887207,1.1068068742752075,1.1072970628738403,0,0,0
2020-03-13 19:00:00+00:00,1.107051968574524,1.1107407808303833,1.1060723066329956,1.1107407808303833,0,0,0
2020-03-13 20:00:00+00:00,1.1117286682128906,1.1120996475219727,1.1084016561508179,1.1107407808303833,0,0,0
2020-03-13 21:00:00+00:00,1.109385371208191,1.109385371208191,1.109385371208191,1.109385371208191,0,0,0
2020-03-16 00:00:00+00:00,1.1164453029632568,1.1170687675476074,1.1119760274887085,1.1119760274887085,0,0,0
2020-03-16 01:00:00+00:00,1.1122233867645264,1.1122233867645264,1.109139323234558,1.1107407808303833,0,0,0
2020-03-16 02:00:00+00:00,1.110987663269043,1.1111111640930176,1.109139323234558,1.110987663269043,0,0,0
2020-03-16 03:00:00+00:00,1.1106175184249878,1.1132138967514038,1.1096316576004028,1.1123470067977905,0,0,0
2020-03-16 04:00:00+00:00,1.1127183437347412,1.113709807395935,1.1113580465316772,1.113709807395935,0,0,0
2020-03-16 05:00:00+00:00,1.113709807395935,1.113709807395935,1.1114816665649414,1.1122233867645264,0,0,0
2020-03-16 06:00:00+00:00,1.1119760274887085,1.116071343421936,1.1119760274887085,1.1145787239074707,0,0,0
2020-03-16 07:00:00+00:00,1.1143302917480469,1.11831796169281,1.113709807395935,1.1170687675476074,0,0,0
2020-03-16 08:00:00+00:00,1.117817997932434,1.1228384971618652,1.117817997932434,1.1228384971618652,0,0,0
2020-03-16 09:00:00+00:00,1.12271249294281,1.123974323272705,1.119444727897644,1.1195701360702515,0,0,0
2020-03-16 10:00:00+00:00,1.1195701360702515,1.1209505796432495,1.1147029399871826,1.1170687675476074,0,0,0
2020-03-16 11:00:00+00:00,1.1169440746307373,1.1185681819915771,1.1154489517211914,1.1185681819915771,0,0,0
2020-03-16 12:00:00+00:00,1.118943691253662,1.1200717687606812,1.116071343421936,1.1168192625045776,0,0,0
2020-03-16 13:00:00+00:00,1.1170687675476074,1.1170687675476074,1.1118524074554443,1.1154489517211914,0,0,0
2020-03-16 14:00:00+00:00,1.1154489517211914,1.1158223152160645,1.1106175184249878,1.1107407808303833,0,0,0
2020-03-16 15:00:00+00:00,1.1104941368103027,1.1147029399871826,1.1098779439926147,1.1140819787979126,0,0,0
2020-03-16 16:00:00+00:00,1.1143302917480469,1.1163206100463867,1.1142061948776245,1.116071343421936,0,0,0
2020-03-16 17:00:00+00:00,1.1164453029632568,1.117817997932434,1.114951491355896,1.1161960363388062,0,0,0
2020-03-16 18:00:00+00:00,1.1168192625045776,1.118067979812622,1.1156978607177734,1.117193579673767,0,0,0
2020-03-16 19:00:00+00:00,1.117193579673767,1.117817997932434,1.1155734062194824,1.1175681352615356,0,0,0
2020-03-16 20:00:00+00:00,1.117817997932434,1.118943691253662,1.1170687675476074,1.1186933517456055,0,0,0
2020-03-16 21:00:00+00:00,1.1188185214996338,1.1188185214996338,1.1169440746307373,1.118067979812622,0,0,0
2020-03-16 22:00:00+00:00,1.118067979812622,1.11831796169281,1.1169440746307373,1.117193579673767,0,0,0
2020-03-16 23:00:00+00:00,1.1176930665969849,1.1176930665969849,1.1161960363388062,1.1163206100463867,0,0,0
2020-03-17 00:00:00+00:00,1.1166945695877075,1.1175681352615356,1.1163206100463867,1.1175681352615356,0,0,0
2020-03-17 01:00:00+00:00,1.1175681352615356,1.1179429292678833,1.1164453029632568,1.1173185110092163,0,0,0
2020-03-17 02:00:00+00:00,1.117193579673767,1.119444727897644,1.1170687675476074,1.1176930665969849,0,0,0
2020-03-17 03:00:00+00:00,1.1174432039260864,1.118943691253662,1.1174432039260864,1.11831796169281,0,0,0
2020-03-17 04:00:00+00:00,1.11831796169281,1.11906898021698,1.1179429292678833,1.1184431314468384,0,0,0
2020-03-17 05:00:00+00:00,1.1181930303573608,1.1185681819915771,1.117193579673767,1.117193579673767,0,0,0
2020-03-17 06:00:00+00:00,1.117193579673767,1.1175681352615356,1.1161960363388062,1.1164453029632568,0,0,0
2020-03-17 07:00:00+00:00,1.116071343421936,1.116071343421936,1.1133378744125366,1.1139578819274902,0,0,0
2020-03-17 08:00:00+00:00,1.1143302917480469,1.1145787239074707,1.1113580465316772,1.1114816665649414,0,0,0
2020-03-17 09:00:00+00:00,1.1113580465316772,1.1118524074554443,1.1097548007965088,1.1097548007965088,0,0,0
2020-03-17 10:00:00+00:00,1.1097548007965088,1.1097548007965088,1.1031439304351807,1.1031439304351807,0,0,0
2020-03-17 11:00:00+00:00,1.1038745641708374,1.1038745641708374,1.1003520488739014,1.1016855239868164,0,0,0
2020-03-17 12:00:00+00:00,1.1015641689300537,1.1019283533096313,1.0979359149932861,1.0991426706314087,0,0,0
2020-03-17 13:00:00+00:00,1.0991426706314087,1.1013215780258179,1.0982975959777832,1.0998680591583252,0,0,0
2020-03-17 14:00:00+00:00,1.0997470617294312,1.1018069982528687,1.0960105657577515,1.0972130298614502,0,0,0
2020-03-17 15:00:00+00:00,1.0974539518356323,1.0993843078613281,1.0964912176132202,1.0978153944015503,0,0,0
2020-03-17 16:00:00+00:00,1.0974539518356323,1.1001100540161133,1.0968520641326904,1.0968520641326904,0,0,0
2020-03-17 17:00:00+00:00,1.0963709354400635,1.0991426706314087,1.0963709354400635,1.0991426706314087,0,0,0
2020-03-17 18:00:00+00:00,1.0991426706314087,1.1021713018417358,1.0984183549880981,1.0999890565872192,0,0,0
2020-03-17 19:00:00+00:00,1.1002310514450073,1.1014429330825806,1.098659634590149,1.1001100540161133,0,0,0
2020-03-17 20:00:00+00:00,1.100594401359558,1.1014429330825806,1.0993843078613281,1.1001100540161133,0,0,0
2020-03-17 21:00:00+00:00,1.0999890565872192,1.1020498275756836,1.0998680591583252,1.1014429330825806,0,0,0
2020-03-17 22:00:00+00:00,1.1014429330825806,1.1025358438491821,1.101078987121582,1.1019283533096313,0,0,0
2020-03-17 23:00:00+00:00,1.1019283533096313,1.1025358438491821,1.1014429330825806,1.1015641689300537,0,0,0
2020-03-18 00:00:00+00:00,1.1019283533096313,1.1020498275756836,1.0996261835098267,1.0996261835098267,0,0,0
2020-03-18 01:00:00+00:00,1.0997470617294312,1.1015641689300537,1.0989010334014893,1.1003520488739014,0,0,0
2020-03-18 02:00:00+00:00,1.100594401359558,1.102292776107788,1.1003520488739014,1.1015641689300537,0,0,0
2020-03-18 03:00:00+00:00,1.1014429330825806,1.1030223369598389,1.1014429330825806,1.1030223369598389,0,0,0
2020-03-18 04:00:00+00:00,1.1030223369598389,1.1037527322769165,1.1029006242752075,1.103265643119812,0,0,0
2020-03-18 05:00:00+00:00,1.1033873558044434,1.1047282218933105,1.1033873558044434,1.1042402982711792,0,0,0
2020-03-18 06:00:00+00:00,1.1036310195922852,1.1037527322769165,1.1007153987884521,1.1007153987884521,0,0,0
2020-03-18 07:00:00+00:00,1.1008366346359253,1.1020498275756836,1.0972130298614502,1.0972130298614502,0,0,0
2020-03-18 08:00:00+00:00,1.0972130298614502,1.0995051860809326,1.0961307287216187,1.0975743532180786,0,0,0
2020-03-18 09:00:00+00:00,1.0974539518356323,1.1016855239868164,1.0974539518356323,1.0999890565872192,0,0,0
2020-03-18 10:00:00+00:00,1.1001100540161133,1.1020498275756836,1.1001100540161133,1.1003520488739014,0,0,0
2020-03-18 11:00:00+00:00,1.1008366346359253,1.1008366346359253,1.0973334312438965,1.098659634590149,0,0,0
2020-03-18 12:00:00+00:00,1.098056435585022,1.098659634590149,1.0943313837051392,1.0943313837051392,0,0,0
2020-03-18 13:00:00+00:00,1.0933741331100464,1.0945708751678467,1.0897995233535767,1.0918222665786743,0,0,0
2020-03-18 14:00:00+00:00,1.0913456678390503,1.0930156707763672,1.087074637413025,1.087074637413025,0,0,0
2020-03-18 15:00:00+00:00,1.0877841711044312,1.0877841711044312,1.0835410356521606,1.0838934183120728,0,0,0
2020-03-18 16:00:00+00:00,1.0836584568023682,1.0851871967315674,1.0810810327529907,1.0816657543182373,0,0,0
2020-03-18 17:00:00+00:00,1.0810810327529907,1.0855406522750854,1.0807305574417114,1.084481120109558,0,0,0
2020-03-18 18:00:00+00:00,1.0850694179534912,1.0889687538146973,1.0828369855880737,1.0874292850494385,0,0,0
2020-03-18 19:00:00+00:00,1.0874292850494385,1.0901559591293335,1.0856584310531616,1.0897995233535767,0,0,0
2020-03-18 20:00:00+00:00,1.0903936624526978,1.0921800136566162,1.0901559591293335,1.0918222665786743,0,0,0
2020-03-18 21:00:00+00:00,1.0914647579193115,1.0962508916854858,1.0801469087600708,1.0917030572891235,0,0,0
2020-03-18 22:00:00+00:00,1.0917030572891235,1.0938525199890137,1.0905125141143799,1.0933741331100464,0,0,0
2020-03-18 23:00:00+00:00,1.0937328338623047,1.0981770753860474,1.0937328338623047,1.0961307287216187,0,0,0
2020-03-19 00:00:00+00:00,1.0940918922424316,1.0949305295944214,1.090869426727295,1.0909883975982666,0,0,0
2020-03-19 01:00:00+00:00,1.0903936624526978,1.0921800136566162,1.089680790901184,1.091226577758789,0,0,0
2020-03-19 02:00:00+00:00,1.091226577758789,1.091941475868225,1.0884946584701538,1.0884946584701538,0,0,0
2020-03-19 03:00:00+00:00,1.0884946584701538,1.091226577758789,1.0884946584701538,1.0900371074676514,0,0,0
2020-03-19 04:00:00+00:00,1.0901559591293335,1.0907504558563232,1.0892059803009033,1.0900371074676514,0,0,0
2020-03-19 05:00:00+00:00,1.090274691581726,1.0909883975982666,1.089680790901184,1.090274691581726,0,0,0
2020-03-19 06:00:00+00:00,1.0903936624526978,1.095170259475708,1.090274691581726,1.0933741331100464,0,0,0
2020-03-19 07:00:00+00:00,1.0934937000274658,1.0937328338623047,1.0855406522750854,1.0855406522750854,0,0,0
2020-03-19 08:00:00+00:00,1.0850694179534912,1.0894432067871094,1.0816657543182373,1.0841283798217773,0,0,0
2020-03-19 09:00:00+00:00,1.0842459201812744,1.08695650100708,1.082602620124817,1.082602620124817,0,0,0
2020-03-19 10:00:00+00:00,1.0827198028564453,1.0827198028564453,1.079097867012024,1.079214334487915,0,0,0
2020-03-19 11:00:00+00:00,1.0786322355270386,1.0807305574417114,1.0738831758499146,1.0756157636642456,0,0,0
2020-03-19 12:00:00+00:00,1.0751532316207886,1.0824854373931885,1.072961449623108,1.0800302028656006,0,0,0
2020-03-19 13:00:00+00:00,1.0816657543182373,1.0830715894699097,1.0788650512695312,1.0806137323379517,0,0,0
2020-03-19 14:00:00+00:00,1.0808473825454712,1.0820168256759644,1.0788650512695312,1.07991361618042,0,0,0
2020-03-19 15:00:00+00:00,1.07991361618042,1.07991361618042,1.070778489112854,1.070778489112854,0,0,0
2020-03-19 16:00:00+00:00,1.0703200101852417,1.0716965198516846,1.0667804479599,1.0667804479599,0,0,0
2020-03-19 17:00:00+00:00,1.0665528774261475,1.0706638097763062,1.0665528774261475,1.0686043500900269,0,0,0
2020-03-19 18:00:00+00:00,1.067463755607605,1.0699764490127563,1.0662117004394531,1.0673497915267944,0,0,0
2020-03-19 19:00:00+00:00,1.0680338144302368,1.0694043636322021,1.0663254261016846,1.068376064300537,0,0,0
2020-03-19 20:00:00+00:00,1.068376064300537,1.0708931684494019,1.068376064300537,1.06963312625885,0,0,0
2020-03-19 21:00:00+00:00,1.0694043636322021,1.0698620080947876,1.065757155418396,1.066439151763916,0,0,0
2020-03-19 22:00:00+00:00,1.065870761871338,1.0673497915267944,1.065757155418396,1.0666667222976685,0,0,0
2020-03-19 23:00:00+00:00,1.067008137702942,1.067121982574463,1.0662117004394531,1.0662117004394531,0,0,0
2020-03-20 00:00:00+00:00,1.065870761871338,1.0672358274459839,1.0656436681747437,1.067121982574463,0,0,0
2020-03-20 01:00:00+00:00,1.0667804479599,1.0744600296020508,1.0667804479599,1.0711225271224976,0,0,0
2020-03-20 02:00:00+00:00,1.0721560716629028,1.075384497642517,1.0716965198516846,1.0736525058746338,0,0,0
2020-03-20 03:00:00+00:00,1.072961449623108,1.0746910572052002,1.0722709894180298,1.073306918144226,0,0,0
2020-03-20 04:00:00+00:00,1.073767900466919,1.0764262676239014,1.0731916427612305,1.0764262676239014,0,0,0
2020-03-20 05:00:00+00:00,1.076774001121521,1.0772379636764526,1.0745755434036255,1.0749220848083496,0,0,0
2020-03-20 06:00:00+00:00,1.0755001306533813,1.0781670808792114,1.0746910572052002,1.0764262676239014,0,0,0
2020-03-20 07:00:00+00:00,1.076310396194458,1.0833063125610352,1.0749220848083496,1.0817828178405762,0,0,0
2020-03-20 08:00:00+00:00,1.0810810327529907,1.0810810327529907,1.077934741973877,1.078283429145813,0,0,0
2020-03-20 09:00:00+00:00,1.079214334487915,1.079214334487915,1.0720411539077759,1.0722709894180298,0,0,0
2020-03-20 10:00:00+00:00,1.0723860263824463,1.0759629011154175,1.0710078477859497,1.0741138458251953,0,0,0
2020-03-20 11:00:00+00:00,1.0739984512329102,1.0741138458251953,1.0703200101852417,1.0713521242141724,0,0,0
2020-03-20 12:00:00+00:00,1.0714668035507202,1.0759629011154175,1.0704345703125,1.0711225271224976,0,0,0
2020-03-20 13:00:00+00:00,1.071237325668335,1.071926236152649,1.0681477785110474,1.0691757202148438,0,0,0
2020-03-20 14:00:00+00:00,1.0694043636322021,1.0752688646316528,1.0694043636322021,1.0730764865875244,0,0,0
2020-03-20 15:00:00+00:00,1.0723860263824463,1.0751532316207886,1.067463755607605,1.068261981010437,0,0,0
2020-03-20 16:00:00+00:00,1.0699764490127563,1.0714668035507202,1.065870761871338,1.066439151763916,0,0,0
2020-03-20 17:00:00+00:00,1.065870761871338,1.0697474479675293,1.065870761871338,1.067121982574463,0,0,0
2020-03-20 18:00:00+00:00,1.066894292831421,1.066894292831421,1.0642826557159424,1.0659844875335693,0,0,0
2020-03-20 19:00:00+00:00,1.0656436681747437,1.0672358274459839,1.0642826557159424,1.0667804479599,0,0,0
2020-03-20 20:00:00+00:00,1.067463755607605,1.070778489112854,1.0666667222976685,1.0704345703125,0,0,0
2020-03-20 21:00:00+00:00,1.0704345703125,1.0705492496490479,1.0704345703125,1.0705492496490479,0,0,0
2020-03-23 00:00:00+00:00,1.0700910091400146,1.0708931684494019,1.0662117004394531,1.0680338144302368,0,0,0
2020-03-23 01:00:00+00:00,1.0680338144302368,1.0723860263824463,1.067121982574463,1.0720411539077759,0,0,0
2020-03-23 02:00:00+00:00,1.071926236152649,1.0731916427612305,1.0715816020965576,1.0731916427612305,0,0,0
2020-03-23 03:00:00+00:00,1.073306918144226,1.073306918144226,1.0715816020965576,1.0716965198516846,0,0,0
