Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-02-08 20:15:00+00:00,37809.09765625,37893.6015625,37809.09765625,37878.98828125,59826176,0,0
2022-02-08 20:20:00+00:00,37904.61328125,37933.35546875,37904.61328125,37933.35546875,21719040,0,0
2022-02-08 20:25:00+00:00,37933.59765625,37986.07421875,37933.59765625,37986.07421875,73422848,0,0
2022-02-08 20:30:00+00:00,38001.5703125,38209.88671875,38001.5703125,38209.88671875,201254912,0,0
2022-02-08 20:35:00+00:00,38400.765625,38451.140625,38400.765625,38451.140625,385196032,0,0
2022-02-08 20:40:00+00:00,38479.3203125,38549.359375,38479.3203125,38549.359375,155275264,0,0
2022-02-08 20:45:00+00:00,38579.2421875,38579.2421875,38556.28515625,38562.015625,120662016,0,0
2022-02-08 20:50:00+00:00,38562.6796875,38686.69140625,38562.6796875,38686.69140625,198881280,0,0
2022-02-08 20:55:00+00:00,38701.8984375,38701.8984375,38690.83203125,38690.83203125,42213376,0,0
2022-02-08 21:00:00+00:00,38694.23046875,38720.9453125,38694.23046875,38719.99609375,0,0,0
2022-02-08 21:05:00+00:00,38805.12109375,38805.12109375,38701.50390625,38701.50390625,3837952,0,0
2022-02-08 21:10:00+00:00,38668.45703125,38668.45703125,38576.84765625,38576.84765625,53051392,0,0
2022-02-08 21:15:00+00:00,38553.296875,38553.296875,38519.58203125,38542.28515625,6141952,0,0
2022-02-08 21:20:00+00:00,38534.578125,38622.2578125,38534.578125,38622.2578125,0,0,0
2022-02-08 21:25:00+00:00,38614.01171875,38634.6328125,38614.01171875,38634.6328125,0,0,0
2022-02-08 21:30:00+00:00,38626.1875,38648.51953125,38596.1640625,38648.51953125,36438016,0,0
2022-02-08 21:35:00+00:00,38726.34765625,38737.18359375,38707.328125,38707.328125,140957696,0,0
2022-02-08 21:40:00+00:00,38704.203125,38718.6953125,38704.203125,38718.6953125,26982400,0,0
2022-02-08 21:45:00+00:00,38771.01171875,38802.4921875,38771.01171875,38790.03515625,101046272,0,0
2022-02-08 21:50:00+00:00,38746.40234375,38746.40234375,38709.67578125,38710.90234375,0,0,0
2022-02-08 21:55:00+00:00,38706.546875,38763.42578125,38706.546875,38763.42578125,17872896,0,0
2022-02-08 22:00:00+00:00,38754.7109375,38758.453125,38730.21484375,38750.07421875,0,0,0
2022-02-08 22:05:00+00:00,38761.30078125,38761.30078125,38702.109375,38702.70703125,0,0,0
2022-02-08 22:10:00+00:00,38718.1796875,38728.51953125,38718.1796875,38719.515625,15319040,0,0
2022-02-08 22:15:00+00:00,38719.40625,38719.40625,38600.6875,38600.6875,0,0,0
2022-02-08 22:20:00+00:00,38597.47265625,38634.80859375,38597.47265625,38634.80859375,17332224,0,0
2022-02-08 22:25:00+00:00,38633.12890625,38635.80078125,38617.7265625,38617.7265625,0,0,0
2022-02-08 22:30:00+00:00,38619.70703125,38619.70703125,38604.09765625,38604.09765625,0,0,0
2022-02-08 22:35:00+00:00,38565.03515625,38568.80078125,38540.22265625,38568.80078125,0,0,0
2022-02-08 22:40:00+00:00,38565.828125,38593.9921875,38565.828125,38576.19140625,4702208,0,0
2022-02-08 22:45:00+00:00,38579.33984375,38582.3359375,38567.66015625,38571.78515625,0,0,0
2022-02-08 22:50:00+00:00,38587.5546875,38588.21484375,38571.63671875,38571.63671875,26101760,0,0
2022-02-08 22:55:00+00:00,38590.36328125,38597.36328125,38584.0390625,38597.36328125,30613504,0,0
2022-02-08 23:00:00+00:00,38608.265625,38627.03515625,38603.87890625,38627.03515625,0,0,0
2022-02-08 23:05:00+00:00,38623.38671875,38623.38671875,38599.83984375,38599.83984375,1372160,0,0
2022-02-08 23:10:00+00:00,38625.28515625,38625.28515625,38617.07421875,38617.07421875,4036608,0,0
2022-02-08 23:15:00+00:00,38614.5546875,38679.92578125,38614.5546875,38679.92578125,0,0,0
2022-02-08 23:20:00+00:00,38679.08984375,38684.21875,38671.25390625,38671.25390625,8396800,0,0
2022-02-08 23:25:00+00:00,38680.12890625,38696.640625,38671.9921875,38696.640625,26656768,0,0
2022-02-08 23:30:00+00:00,38699.94921875,38749.3984375,38699.94921875,38746.4609375,9605120,0,0
2022-02-08 23:35:00+00:00,38728.74609375,38728.74609375,38701.15234375,38701.15234375,391168,0,0
2022-02-08 23:40:00+00:00,38698.46875,38698.46875,38683.98828125,38683.98828125,0,0,0
2022-02-08 23:45:00+00:00,38690.3359375,38697.52734375,38683.0703125,38683.0703125,2316288,0,0
2022-02-08 23:50:00+00:00,38651.88671875,38651.88671875,38630.6953125,38630.6953125,0,0,0
2022-02-08 23:55:00+00:00,38628.8828125,38628.8828125,38623.96484375,38627.45703125,0,0,0
2022-02-09 00:00:00+00:00,38630.59765625,38630.59765625,38599.1953125,38618.72265625,0,0,0
2022-02-09 00:05:00+00:00,38575.125,38632.9765625,38575.125,38632.9765625,0,0,0
2022-02-09 00:10:00+00:00,38639.359375,38640.01171875,38637.29296875,38640.01171875,0,0,0
2022-02-09 00:15:00+00:00,38632.75390625,38643.61328125,38632.75390625,38643.61328125,0,0,0
2022-02-09 00:20:00+00:00,38658.53515625,38660.5,38658.53515625,38660.5,0,0,0
2022-02-09 00:25:00+00:00,38665.953125,38665.953125,38617.1953125,38617.1953125,0,0,0
2022-02-09 00:30:00+00:00,38597.6796875,38597.6796875,38580.5,38580.5,0,0,0
2022-02-09 00:35:00+00:00,38591.9609375,38598.09375,38590.1875,38590.33203125,26918912,0,0
2022-02-09 00:40:00+00:00,38578.53125,38607.4765625,38578.53125,38607.4765625,7849984,0,0
2022-02-09 00:45:00+00:00,38685.47265625,38744.13671875,38685.47265625,38735.671875,95066112,0,0
2022-02-09 00:50:00+00:00,38730.63671875,38750.48046875,38730.63671875,38750.48046875,5982208,0,0
2022-02-09 00:55:00+00:00,38759.140625,38773.36328125,38759.140625,38773.36328125,2611200,0,0
2022-02-09 01:00:00+00:00,38753.28125,38756.01953125,38753.28125,38756.01953125,16146432,0,0
2022-02-09 01:05:00+00:00,38724.84765625,38724.84765625,38724.84765625,38724.84765625,0,0,0
2022-02-09 01:10:00+00:00,38716.4296875,38716.4296875,38669.35546875,38680.7421875,0,0,0
2022-02-09 01:15:00+00:00,38681.95703125,38681.95703125,38658.66796875,38658.66796875,8142848,0,0
2022-02-09 01:20:00+00:00,38622.17578125,38622.17578125,38611.31640625,38613.04296875,0,0,0
2022-02-09 01:25:00+00:00,38607.68359375,38617.1875,38601.23046875,38617.1875,13568000,0,0
2022-02-09 01:30:00+00:00,38622.5625,38622.5625,38619.296875,38622.40625,0,0,0
2022-02-09 01:35:00+00:00,38666.28515625,38666.28515625,38584.8984375,38584.8984375,52019200,0,0
2022-02-09 01:40:00+00:00,38597.71484375,38628.59765625,38591.64453125,38628.59765625,18444288,0,0
2022-02-09 01:45:00+00:00,38631.71484375,38631.71484375,38576.93359375,38576.93359375,0,0,0
2022-02-09 01:50:00+00:00,38537.60546875,38537.60546875,38521.73046875,38521.73046875,0,0,0
2022-02-09 01:55:00+00:00,38515.00390625,38515.00390625,38468.1953125,38468.1953125,35104768,0,0
2022-02-09 02:00:00+00:00,38440.29296875,38451.046875,38438.3125,38438.65234375,0,0,0
2022-02-09 02:05:00+00:00,38420.5703125,38420.5703125,38321.31640625,38321.31640625,0,0,0
2022-02-09 02:10:00+00:00,38255.05859375,38255.05859375,38142.79296875,38142.79296875,51245056,0,0
2022-02-09 02:15:00+00:00,38051.53125,38065.2578125,38040.171875,38040.171875,44703744,0,0
2022-02-09 02:20:00+00:00,38040.953125,38040.953125,38020.44921875,38020.44921875,8523776,0,0
2022-02-09 02:25:00+00:00,37982.609375,37988.58203125,37982.609375,37988.58203125,0,0,0
2022-02-09 02:30:00+00:00,37991.546875,37991.546875,37962.65625,37962.65625,0,0,0
2022-02-09 02:35:00+00:00,37943.95703125,37943.95703125,37873.77734375,37880.98828125,40568832,0,0
2022-02-09 02:40:00+00:00,37886.23046875,37898.15234375,37886.23046875,37895.43359375,29556736,0,0
2022-02-09 02:45:00+00:00,37898.91015625,37907.68359375,37883.73828125,37907.68359375,16736256,0,0
2022-02-09 02:50:00+00:00,37898.84765625,37914.3359375,37898.84765625,37914.3359375,5607424,0,0
2022-02-09 02:55:00+00:00,37916.34375,37932.40625,37916.34375,37932.40625,37660672,0,0
2022-02-09 03:00:00+00:00,37928.453125,37940.45703125,37928.453125,37940.45703125,0,0,0
2022-02-09 03:05:00+00:00,37970.73828125,37991.578125,37970.73828125,37991.578125,34332672,0,0
2022-02-09 03:10:00+00:00,37984.34765625,37984.34765625,37984.34765625,37984.34765625,7270400,0,0
2022-02-09 03:15:00+00:00,37927.25,37943.66796875,37927.25,37940.0859375,0,0,0
2022-02-09 03:20:00+00:00,37969.66796875,37971.58203125,37969.66796875,37971.58203125,59392,0,0
2022-02-09 03:25:00+00:00,37986.28515625,37997.73828125,37986.28515625,37995.4921875,15792128,0,0
2022-02-09 03:30:00+00:00,38014.375,38036.14453125,38014.375,38035.12109375,24838144,0,0
2022-02-09 03:35:00+00:00,38056.88671875,38056.88671875,38009.76953125,38009.76953125,0,0,0
2022-02-09 03:40:00+00:00,38007.31640625,38018.65234375,38001.375,38018.65234375,0,0,0
2022-02-09 03:45:00+00:00,38024.12109375,38024.12109375,37995.53515625,37995.53515625,0,0,0
2022-02-09 03:50:00+00:00,37996.52734375,38008.32421875,37996.52734375,38008.32421875,28057600,0,0
2022-02-09 03:55:00+00:00,38003.61328125,38003.61328125,37948.6328125,37948.6328125,0,0,0
2022-02-09 04:00:00+00:00,37947.77734375,37968.53515625,37947.77734375,37963.01953125,0,0,0
2022-02-09 04:05:00+00:00,37966.6953125,38022.4921875,37966.6953125,38022.4921875,0,0,0
2022-02-09 04:10:00+00:00,38018.9765625,38030.8984375,38018.9765625,38022.3515625,0,0,0
2022-02-09 04:15:00+00:00,38029.2265625,38070.91796875,38029.2265625,38070.91796875,37425152,0,0
2022-02-09 04:20:00+00:00,38073.18359375,38073.18359375,38046.51171875,38048.91796875,0,0,0
2022-02-09 04:25:00+00:00,38048.8203125,38064.1640625,38048.8203125,38064.1640625,0,0,0
2022-02-09 04:30:00+00:00,38060.7734375,38060.7734375,38051.8046875,38051.8046875,0,0,0
2022-02-09 04:35:00+00:00,38032.375,38032.375,38030.28125,38032.0,0,0,0
2022-02-09 04:40:00+00:00,38046.21875,38079.58984375,38046.21875,38073.8828125,0,0,0
2022-02-09 04:45:00+00:00,38074.81640625,38074.81640625,38058.21484375,38063.70703125,0,0,0
2022-02-09 04:50:00+00:00,38089.21875,38122.94140625,38089.21875,38122.17578125,13905920,0,0
2022-02-09 04:55:00+00:00,38112.40625,38112.40625,38094.28125,38094.28125,0,0,0
2022-02-09 05:00:00+00:00,38088.03515625,38088.03515625,38057.27734375,38057.27734375,0,0,0
2022-02-09 05:05:00+00:00,38025.51171875,38025.51171875,37970.21875,37970.21875,0,0,0
2022-02-09 05:10:00+00:00,37973.6015625,37973.6015625,37884.69140625,37884.69140625,0,0,0
2022-02-09 05:15:00+00:00,37889.2421875,37904.70703125,37889.2421875,37904.70703125,0,0,0
2022-02-09 05:20:00+00:00,37890.37890625,37890.37890625,37832.82421875,37832.82421875,0,0,0
2022-02-09 05:25:00+00:00,37848.75390625,37934.78515625,37848.75390625,37934.78515625,79841280,0,0
2022-02-09 05:30:00+00:00,37937.01171875,37953.171875,37936.65234375,37953.171875,17858560,0,0
2022-02-09 05:35:00+00:00,37988.02734375,38015.30859375,37988.02734375,38015.30859375,93716480,0,0
2022-02-09 05:40:00+00:00,38029.1328125,38071.546875,38029.1328125,38067.41015625,75960320,0,0
2022-02-09 05:45:00+00:00,38070.125,38227.14453125,38070.125,38220.02734375,43919360,0,0
2022-02-09 05:50:00+00:00,38206.03125,38206.03125,38190.8828125,38196.13671875,0,0,0
2022-02-09 05:55:00+00:00,38185.47265625,38200.0390625,38185.47265625,38200.0390625,0,0,0
2022-02-09 06:00:00+00:00,38206.390625,38206.390625,38166.53515625,38166.53515625,0,0,0
2022-02-09 06:05:00+00:00,38178.0,38206.05859375,38178.0,38199.9453125,4507648,0,0
2022-02-09 06:10:00+00:00,38207.42578125,38209.01171875,38203.140625,38203.140625,0,0,0
2022-02-09 06:15:00+00:00,38201.17578125,38207.6328125,38195.05078125,38207.6328125,0,0,0
2022-02-09 06:20:00+00:00,38229.8359375,38261.06640625,38227.58203125,38261.06640625,0,0,0
2022-02-09 06:25:00+00:00,38266.8671875,38277.0625,38266.8671875,38270.3046875,0,0,0
2022-02-09 06:30:00+00:00,38272.4453125,38272.4453125,38263.87890625,38270.4453125,0,0,0
2022-02-09 06:35:00+00:00,38266.07421875,38272.24609375,38266.07421875,38272.24609375,0,0,0
2022-02-09 06:45:00+00:00,38282.89453125,38321.375,38282.89453125,38313.17578125,0,0,0
2022-02-09 06:50:00+00:00,38324.765625,38324.765625,38296.09375,38300.640625,0,0,0
2022-02-09 06:55:00+00:00,38303.5078125,38315.87890625,38303.5078125,38308.671875,0,0,0
2022-02-09 07:00:00+00:00,38299.67578125,38302.78515625,38297.4609375,38299.38671875,0,0,0
2022-02-09 07:05:00+00:00,38274.34375,38274.34375,38253.84765625,38254.9609375,0,0,0
2022-02-09 07:10:00+00:00,38251.9609375,38281.50390625,38251.9609375,38281.50390625,0,0,0
2022-02-09 07:15:00+00:00,38280.49609375,38299.28515625,38280.49609375,38287.5390625,0,0,0
2022-02-09 07:20:00+00:00,38268.34375,38268.34375,38253.2890625,38253.2890625,0,0,0
2022-02-09 07:25:00+00:00,38224.0,38224.0,38182.70703125,38182.70703125,0,0,0
2022-02-09 07:30:00+00:00,38185.66796875,38185.66796875,38184.91015625,38184.91015625,0,0,0
2022-02-09 07:35:00+00:00,38123.64453125,38126.73828125,38114.05859375,38114.05859375,0,0,0
2022-02-09 07:40:00+00:00,38139.83984375,38171.4921875,38139.83984375,38171.4921875,39331840,0,0
2022-02-09 07:45:00+00:00,38155.55078125,38165.9609375,38155.55078125,38165.9609375,0,0,0
2022-02-09 07:50:00+00:00,38199.3515625,38199.49609375,38195.62109375,38199.49609375,28807168,0,0
2022-02-09 07:55:00+00:00,38208.50390625,38321.87109375,38208.50390625,38321.87109375,81354752,0,0
2022-02-09 08:00:00+00:00,38332.44140625,38405.984375,38323.6015625,38405.984375,4622336,0,0
2022-02-09 08:05:00+00:00,38446.66015625,38446.66015625,38348.96875,38348.96875,0,0,0
2022-02-09 08:10:00+00:00,38353.21484375,38353.21484375,38340.39453125,38340.39453125,0,0,0
2022-02-09 08:15:00+00:00,38308.6015625,38330.390625,38308.6015625,38308.74609375,0,0,0
2022-02-09 08:20:00+00:00,38193.2109375,38193.2109375,38124.3203125,38124.3203125,0,0,0
2022-02-09 08:25:00+00:00,38043.546875,38043.546875,37964.02734375,37964.02734375,0,0,0
2022-02-09 08:30:00+00:00,37958.86328125,37984.90625,37954.0859375,37954.0859375,0,0,0
2022-02-09 08:35:00+00:00,37929.75,37958.9140625,37929.75,37958.9140625,0,0,0
2022-02-09 08:40:00+00:00,37963.0703125,37989.3671875,37963.0703125,37963.48046875,0,0,0
2022-02-09 08:45:00+00:00,37958.4765625,37990.71875,37958.4765625,37990.71875,0,0,0
2022-02-09 08:50:00+00:00,38029.30859375,38064.46484375,38025.5,38064.46484375,34412544,0,0
2022-02-09 08:55:00+00:00,38060.1875,38072.60546875,38052.16796875,38072.60546875,0,0,0
2022-02-09 09:00:00+00:00,38066.32421875,38084.8359375,38061.1796875,38080.90625,0,0,0
2022-02-09 09:05:00+00:00,38125.17578125,38137.1328125,38112.5703125,38137.1328125,0,0,0
2022-02-09 09:10:00+00:00,38128.7109375,38150.60546875,38128.7109375,38146.48046875,0,0,0
2022-02-09 09:15:00+00:00,38138.359375,38141.8125,38138.359375,38141.8125,0,0,0
2022-02-09 09:20:00+00:00,38143.5,38143.5,38109.49609375,38109.49609375,0,0,0
2022-02-09 09:25:00+00:00,38114.96484375,38114.96484375,38105.83984375,38105.83984375,0,0,0
2022-02-09 09:30:00+00:00,38122.05078125,38165.796875,38122.05078125,38162.12109375,0,0,0
2022-02-09 09:35:00+00:00,38157.01953125,38157.01953125,38103.94921875,38103.94921875,0,0,0
2022-02-09 09:40:00+00:00,38086.4375,38086.4375,38023.01171875,38042.5859375,0,0,0
2022-02-09 09:45:00+00:00,38040.5625,38102.1875,38040.5625,38102.1875,0,0,0
2022-02-09 09:50:00+00:00,38106.046875,38106.046875,38056.26953125,38056.26953125,0,0,0
2022-02-09 09:55:00+00:00,38054.29296875,38054.29296875,38017.1328125,38017.484375,0,0,0
2022-02-09 10:00:00+00:00,38018.796875,38018.796875,38007.90625,38014.80078125,0,0,0
2022-02-09 10:05:00+00:00,38019.08984375,38019.08984375,38007.734375,38011.4296875,0,0,0
2022-02-09 10:10:00+00:00,38033.2265625,38076.1875,38033.2265625,38076.1875,0,0,0
2022-02-09 10:15:00+00:00,38113.8671875,38147.83984375,38113.8671875,38143.46875,0,0,0
2022-02-09 10:20:00+00:00,38133.640625,38159.125,38133.640625,38159.125,0,0,0
2022-02-09 10:25:00+00:00,38154.6171875,38181.7734375,38154.6171875,38181.7734375,9220096,0,0
2022-02-09 10:30:00+00:00,38195.8125,38198.45703125,38178.5625,38184.69921875,12175360,0,0
2022-02-09 10:35:00+00:00,38171.73828125,38171.73828125,38120.8125,38120.8125,0,0,0
2022-02-09 10:40:00+00:00,38128.53515625,38157.31640625,38128.53515625,38157.31640625,202477527040,0,0
2022-02-09 10:45:00+00:00,38147.35546875,38147.35546875,38089.8515625,38089.8515625,3213443072,0,0
2022-02-09 10:50:00+00:00,38079.84765625,38079.84765625,38071.13671875,38071.13671875,2523217920,0,0
2022-02-09 10:55:00+00:00,38055.55078125,38056.73828125,38055.55078125,38056.73828125,1576861696,0,0
2022-02-09 11:00:00+00:00,38065.8984375,38118.5546875,38065.8984375,38118.5546875,11914133504,0,0
2022-02-09 11:05:00+00:00,38131.34375,38131.34375,38130.31640625,38130.31640625,4544397312,0,0
2022-02-09 11:10:00+00:00,38043.30078125,38043.6875,38025.0390625,38043.6875,5777899520,0,0
2022-02-09 11:15:00+00:00,38040.45703125,38051.328125,38040.45703125,38046.34375,2946744320,0,0
2022-02-09 11:20:00+00:00,38042.6328125,38079.8046875,38042.6328125,38074.91015625,5744918528,0,0
2022-02-09 11:25:00+00:00,38080.21875,38080.21875,38043.7734375,38043.7734375,7190380544,0,0
2022-02-09 11:30:00+00:00,38053.08203125,38140.60546875,38053.08203125,38131.23046875,2621407232,0,0
2022-02-09 11:35:00+00:00,38158.3828125,38158.3828125,38156.7734375,38156.7734375,3739746304,0,0
2022-02-09 11:40:00+00:00,38180.61328125,38196.74609375,38180.61328125,38196.74609375,4982145024,0,0
2022-02-09 11:45:00+00:00,38224.48828125,38249.37890625,38224.48828125,38249.37890625,6021087232,0,0
2022-02-09 11:50:00+00:00,38280.8046875,38307.5859375,38280.8046875,38301.30078125,5780570112,0,0
2022-02-09 11:55:00+00:00,38306.4609375,38309.421875,38276.45703125,38276.45703125,6819446784,0,0
2022-02-09 12:00:00+00:00,38279.4765625,38285.15625,38279.4765625,38284.703125,2495774720,0,0
2022-02-09 12:05:00+00:00,38266.15234375,38266.15234375,38264.70703125,38264.70703125,4193288192,0,0
2022-02-09 12:10:00+00:00,38240.65234375,38265.59765625,38240.62890625,38265.59765625,3089399808,0,0
2022-02-09 12:15:00+00:00,38266.3671875,38302.8125,38266.3671875,38302.8125,0,0,0
2022-02-09 12:20:00+00:00,38318.77734375,38323.46875,38313.1328125,38314.6796875,71991296,0,0
2022-02-09 12:25:00+00:00,38310.26171875,38320.1796875,38297.74609375,38320.1796875,0,0,0
2022-02-09 12:30:00+00:00,38322.06640625,38331.33203125,38319.58984375,38331.33203125,0,0,0
2022-02-09 12:35:00+00:00,38335.57421875,38444.3515625,38335.57421875,38444.3515625,65896448,0,0
2022-02-09 12:40:00+00:00,38449.8359375,38562.5078125,38449.8359375,38562.5078125,102203392,0,0
2022-02-09 12:45:00+00:00,38655.86328125,38691.17578125,38655.86328125,38691.17578125,228687872,0,0
2022-02-09 12:50:00+00:00,38661.39453125,38661.39453125,38640.56640625,38640.56640625,786432,0,0
2022-02-09 12:55:00+00:00,38640.2265625,38640.2265625,38567.6171875,38567.6171875,0,0,0
2022-02-09 13:00:00+00:00,38576.390625,38612.54296875,38576.390625,38586.22265625,0,0,0
2022-02-09 13:05:00+00:00,38571.0625,38638.203125,38571.0625,38638.203125,37683200,0,0
2022-02-09 13:10:00+00:00,38641.46484375,38741.97265625,38641.46484375,38741.97265625,0,0,0
2022-02-09 13:15:00+00:00,38776.2109375,38805.21875,38771.91015625,38805.21875,129259520,0,0
2022-02-09 13:20:00+00:00,38749.20703125,38749.20703125,38744.140625,38744.140625,0,0,0
2022-02-09 13:25:00+00:00,38754.4140625,38754.4140625,38704.51953125,38704.51953125,0,0,0
2022-02-09 13:30:00+00:00,38702.609375,38716.58984375,38702.609375,38713.00390625,14190592,0,0
2022-02-09 13:35:00+00:00,38689.5390625,38689.5390625,38634.2578125,38634.2578125,0,0,0
2022-02-09 13:40:00+00:00,38626.55078125,38626.55078125,38586.9453125,38586.9453125,1445888,0,0
2022-02-09 13:45:00+00:00,38588.203125,38629.83203125,38588.203125,38625.12109375,29857792,0,0
