Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-02-08 15:05:00+00:00,1.1407711505889893,1.1411616802215576,1.1406410932540894,1.1407711505889893,0,0,0
2022-02-08 15:10:00+00:00,1.1409013271331787,1.1418131589889526,1.1409013271331787,1.1418131589889526,0,0,0
2022-02-08 15:15:00+00:00,1.1418131589889526,1.1419435739517212,1.1416828632354736,1.1418131589889526,0,0,0
2022-02-08 15:20:00+00:00,1.1415525674819946,1.1415525674819946,1.141291856765747,1.141291856765747,0,0,0
2022-02-08 15:25:00+00:00,1.141422152519226,1.1415525674819946,1.1407711505889893,1.1407711505889893,0,0,0
2022-02-08 15:30:00+00:00,1.141291856765747,1.141291856765747,1.1410315036773682,1.1411616802215576,0,0,0
2022-02-08 15:35:00+00:00,1.141291856765747,1.1415525674819946,1.1410315036773682,1.1410315036773682,0,0,0
2022-02-08 15:40:00+00:00,1.141291856765747,1.1416828632354736,1.1411616802215576,1.1415525674819946,0,0,0
2022-02-08 15:45:00+00:00,1.1416828632354736,1.1422044038772583,1.1416828632354736,1.1419435739517212,0,0,0
2022-02-08 15:50:00+00:00,1.1420739889144897,1.1422044038772583,1.1418131589889526,1.1422044038772583,0,0,0
2022-02-08 15:55:00+00:00,1.1422044038772583,1.1425960063934326,1.1422044038772583,1.1422044038772583,0,0,0
2022-02-08 16:00:00+00:00,1.1423349380493164,1.1423349380493164,1.1422044038772583,1.1422044038772583,0,0,0
2022-02-08 16:05:00+00:00,1.1423349380493164,1.1423349380493164,1.1416828632354736,1.1418131589889526,0,0,0
2022-02-08 16:10:00+00:00,1.1418131589889526,1.1423349380493164,1.1418131589889526,1.1423349380493164,0,0,0
2022-02-08 16:15:00+00:00,1.1419435739517212,1.1422044038772583,1.1415525674819946,1.1422044038772583,0,0,0
2022-02-08 16:20:00+00:00,1.1420739889144897,1.1423349380493164,1.1420739889144897,1.1422044038772583,0,0,0
2022-02-08 16:25:00+00:00,1.1422044038772583,1.1422044038772583,1.1415525674819946,1.1418131589889526,0,0,0
2022-02-08 16:30:00+00:00,1.1416828632354736,1.1419435739517212,1.1416828632354736,1.1418131589889526,0,0,0
2022-02-08 16:35:00+00:00,1.141422152519226,1.1418131589889526,1.141422152519226,1.1418131589889526,0,0,0
2022-02-08 16:40:00+00:00,1.1419435739517212,1.1424654722213745,1.1419435739517212,1.1420739889144897,0,0,0
2022-02-08 16:45:00+00:00,1.1422044038772583,1.1423349380493164,1.1419435739517212,1.1419435739517212,0,0,0
2022-02-08 16:50:00+00:00,1.1423349380493164,1.1423349380493164,1.1416828632354736,1.1420739889144897,0,0,0
2022-02-08 16:55:00+00:00,1.1422044038772583,1.1422044038772583,1.1418131589889526,1.1422044038772583,0,0,0
2022-02-08 17:00:00+00:00,1.1418131589889526,1.1425960063934326,1.1418131589889526,1.1425960063934326,0,0,0
2022-02-08 17:05:00+00:00,1.1419435739517212,1.1422044038772583,1.1419435739517212,1.1420739889144897,0,0,0
2022-02-08 17:10:00+00:00,1.1422044038772583,1.1423349380493164,1.1422044038772583,1.1423349380493164,0,0,0
2022-02-08 17:15:00+00:00,1.1422044038772583,1.1428571939468384,1.1422044038772583,1.1425960063934326,0,0,0
2022-02-08 17:20:00+00:00,1.1425960063934326,1.1428571939468384,1.1425960063934326,1.1428571939468384,0,0,0
2022-02-08 17:25:00+00:00,1.1428571939468384,1.1428571939468384,1.1423349380493164,1.1427265405654907,0,0,0
2022-02-08 17:30:00+00:00,1.1424654722213745,1.1431183815002441,1.1424654722213745,1.1428571939468384,0,0,0
2022-02-08 17:35:00+00:00,1.1424654722213745,1.1425960063934326,1.1424654722213745,1.1425960063934326,0,0,0
2022-02-08 17:40:00+00:00,1.142987847328186,1.142987847328186,1.1422044038772583,1.1423349380493164,0,0,0
2022-02-08 17:45:00+00:00,1.1427265405654907,1.1427265405654907,1.1422044038772583,1.1423349380493164,0,0,0
2022-02-08 17:50:00+00:00,1.1423349380493164,1.1425960063934326,1.1422044038772583,1.1422044038772583,0,0,0
2022-02-08 17:55:00+00:00,1.1424654722213745,1.1425960063934326,1.1424654722213745,1.1424654722213745,0,0,0
2022-02-08 18:00:00+00:00,1.1423349380493164,1.1423349380493164,1.1422044038772583,1.1422044038772583,0,0,0
2022-02-08 18:05:00+00:00,1.1419435739517212,1.1423349380493164,1.1419435739517212,1.1420739889144897,0,0,0
2022-02-08 18:10:00+00:00,1.1420739889144897,1.1424654722213745,1.1420739889144897,1.1422044038772583,0,0,0
2022-02-08 18:15:00+00:00,1.1418131589889526,1.1418131589889526,1.1409013271331787,1.1409013271331787,0,0,0
2022-02-08 18:20:00+00:00,1.1406410932540894,1.1409013271331787,1.1406410932540894,1.1407711505889893,0,0,0
2022-02-08 18:25:00+00:00,1.1407711505889893,1.1411616802215576,1.1407711505889893,1.1409013271331787,0,0,0
2022-02-08 18:30:00+00:00,1.1409013271331787,1.141422152519226,1.1409013271331787,1.141291856765747,0,0,0
2022-02-08 18:35:00+00:00,1.141422152519226,1.1418131589889526,1.141291856765747,1.1418131589889526,0,0,0
2022-02-08 18:40:00+00:00,1.1415525674819946,1.1419435739517212,1.1415525674819946,1.1419435739517212,0,0,0
2022-02-08 18:45:00+00:00,1.1419435739517212,1.1420739889144897,1.1419435739517212,1.1419435739517212,0,0,0
2022-02-08 18:50:00+00:00,1.1419435739517212,1.1422044038772583,1.1419435739517212,1.1422044038772583,0,0,0
2022-02-08 18:55:00+00:00,1.1420739889144897,1.1428571939468384,1.1420739889144897,1.1424654722213745,0,0,0
2022-02-08 19:00:00+00:00,1.142987847328186,1.142987847328186,1.1423349380493164,1.1427265405654907,0,0,0
2022-02-08 19:05:00+00:00,1.1427265405654907,1.1427265405654907,1.1425960063934326,1.1427265405654907,0,0,0
2022-02-08 19:10:00+00:00,1.1425960063934326,1.1427265405654907,1.1425960063934326,1.1425960063934326,0,0,0
2022-02-08 19:15:00+00:00,1.1427265405654907,1.1427265405654907,1.1425960063934326,1.1425960063934326,0,0,0
2022-02-08 19:20:00+00:00,1.142987847328186,1.142987847328186,1.1423349380493164,1.1423349380493164,0,0,0
2022-02-08 19:25:00+00:00,1.1422044038772583,1.1424654722213745,1.1422044038772583,1.1424654722213745,0,0,0
2022-02-08 19:30:00+00:00,1.1423349380493164,1.1424654722213745,1.1423349380493164,1.1423349380493164,0,0,0
2022-02-08 19:35:00+00:00,1.1425960063934326,1.1428571939468384,1.1423349380493164,1.1423349380493164,0,0,0
2022-02-08 19:40:00+00:00,1.1424654722213745,1.1424654722213745,1.1419435739517212,1.1419435739517212,0,0,0
2022-02-08 19:45:00+00:00,1.1419435739517212,1.1422044038772583,1.1416828632354736,1.1416828632354736,0,0,0
2022-02-08 19:50:00+00:00,1.1418131589889526,1.1418131589889526,1.1415525674819946,1.1418131589889526,0,0,0
2022-02-08 19:55:00+00:00,1.1419435739517212,1.1419435739517212,1.1418131589889526,1.1418131589889526,0,0,0
2022-02-08 20:00:00+00:00,1.1416828632354736,1.1419435739517212,1.1416828632354736,1.1419435739517212,0,0,0
2022-02-08 20:05:00+00:00,1.1419435739517212,1.1422044038772583,1.1419435739517212,1.1422044038772583,0,0,0
2022-02-08 20:10:00+00:00,1.1422044038772583,1.1427265405654907,1.1422044038772583,1.1423349380493164,0,0,0
2022-02-08 20:15:00+00:00,1.1423349380493164,1.1423349380493164,1.1422044038772583,1.1422044038772583,0,0,0
2022-02-08 20:20:00+00:00,1.1422044038772583,1.1423349380493164,1.1422044038772583,1.1423349380493164,0,0,0
2022-02-08 20:25:00+00:00,1.1420739889144897,1.1424654722213745,1.1420739889144897,1.1422044038772583,0,0,0
2022-02-08 20:30:00+00:00,1.1422044038772583,1.1422044038772583,1.1420739889144897,1.1420739889144897,0,0,0
2022-02-08 20:35:00+00:00,1.1422044038772583,1.1422044038772583,1.1419435739517212,1.1420739889144897,0,0,0
2022-02-08 20:40:00+00:00,1.1420739889144897,1.1424654722213745,1.1420739889144897,1.1423349380493164,0,0,0
2022-02-08 20:45:00+00:00,1.1420739889144897,1.1424654722213745,1.1420739889144897,1.1423349380493164,0,0,0
2022-02-08 20:50:00+00:00,1.1422044038772583,1.1425960063934326,1.1420739889144897,1.1425960063934326,0,0,0
2022-02-08 20:55:00+00:00,1.1423349380493164,1.1423349380493164,1.1420739889144897,1.1422044038772583,0,0,0
2022-02-08 21:00:00+00:00,1.1422044038772583,1.1423349380493164,1.1422044038772583,1.1422044038772583,0,0,0
2022-02-08 21:05:00+00:00,1.1422044038772583,1.1424654722213745,1.1422044038772583,1.1422044038772583,0,0,0
2022-02-08 21:10:00+00:00,1.1422044038772583,1.1424654722213745,1.1422044038772583,1.1422044038772583,0,0,0
2022-02-08 21:15:00+00:00,1.1422044038772583,1.1424654722213745,1.1420739889144897,1.1420739889144897,0,0,0
2022-02-08 21:20:00+00:00,1.1424654722213745,1.1424654722213745,1.1422044038772583,1.1424654722213745,0,0,0
2022-02-08 21:25:00+00:00,1.1424654722213745,1.1425960063934326,1.1422044038772583,1.1422044038772583,0,0,0
2022-02-08 21:30:00+00:00,1.1423349380493164,1.1424654722213745,1.1422044038772583,1.1424654722213745,0,0,0
2022-02-08 21:35:00+00:00,1.1422044038772583,1.1427265405654907,1.1422044038772583,1.1422044038772583,0,0,0
