,Date,Open,High,Low,Close,Adj Close,Volume
0,2000-09-01,0.985,0.991,0.9705,0.9764,0.9764,14679.0
1,2000-09-04,0.99,0.9944999999999999,0.97275,0.9780500000000001,0.9780500000000001,16022.0
2,2000-09-05,0.995,0.998,0.975,0.9797,0.9797,17365.0
3,2000-09-06,0.985,1.0,0.981,0.9966,0.9966,18879.0
4,2000-09-07,0.99,1.03,0.988,1.0295,1.0295,23851.0
5,2000-09-08,1.012,1.02,0.991,0.9949,0.9949,23189.0
6,2000-09-11,1.005,1.069,1.005,1.0498,1.0498,19453.0
7,2000-09-12,1.065,1.076,1.032,1.048,1.048,20280.0
8,2000-09-13,1.04,1.042,1.0,1.0107,1.0107,21068.0
9,2000-09-14,0.9975,1.015,0.9805,1.0074,1.0074,19287.0
10,2000-09-15,1.0175,1.048,1.017,1.031,1.031,17450.0
11,2000-09-18,1.042,1.048,1.037,1.042,1.042,11031.0
12,2000-09-19,1.035,1.036,1.0025,1.02,1.02,22518.0
13,2000-09-20,1.04,1.045,1.008,1.0185,1.0185,14342.0
14,2000-09-21,1.01,1.02,0.994,1.0,1.0,19404.0
15,2000-09-22,0.998,1.011,0.952,0.9555,0.9555,17141.0
16,2000-09-25,0.9425,0.9515,0.929,0.94,0.94,18532.0
17,2000-09-26,0.951,0.951,0.9215,0.935,0.935,20569.0
18,2000-09-27,0.945,0.9595,0.941,0.948,0.948,18751.0
19,2000-09-28,0.94,0.941,0.909,0.913,0.913,16579.0
20,2000-09-29,0.924,0.9325,0.91,0.93,0.93,20194.0
21,2000-10-02,0.95,0.9675,0.9405,0.9605,0.9605,16116.0
22,2000-10-03,0.9525,0.968,0.945,0.9635,0.9635,17236.0
23,2000-10-04,0.96,0.97,0.9515,0.9634,0.9634,15528.0
24,2000-10-05,0.947,0.953,0.921,0.9272,0.9272,20068.0
25,2000-10-06,0.937,0.94,0.925,0.933,0.933,17345.0
26,2000-10-09,0.956,0.958,0.9415,0.9549,0.9549,13124.0
27,2000-10-10,0.974,0.999,0.967,0.996,0.996,16834.0
28,2000-10-11,1.0235,1.025,1.001,1.016,1.016,18501.0
29,2000-10-12,1.06,1.115,1.05,1.077,1.077,24032.0
30,2000-10-13,1.07,1.07,1.01,1.017,1.017,0.0
31,2000-10-16,1.0035,1.011,0.97,0.9725,0.9725,16836.0
32,2000-10-17,0.9675,0.981,0.9535,0.9602,0.9602,21166.0
33,2000-10-18,0.9825,0.9875,0.953,0.9662,0.9662,17199.0
34,2000-10-19,0.974,0.9845,0.948,0.9489,0.9489,15802.0
35,2000-10-20,0.968,0.972,0.944,0.9711,0.9711,13215.0
36,2000-10-23,0.969,1.002,0.962,0.999,0.999,12047.0
37,2000-10-24,0.995,1.011,0.991,0.9944,0.9944,14570.0
38,2000-10-25,0.99,0.992,0.9705,0.9772,0.9772,16677.0
39,2000-10-26,0.99,0.991,0.965,0.9874,0.9874,14889.0
40,2000-10-27,0.9825,0.99,0.962,0.9777,0.9777,16723.0
41,2000-10-30,0.964,0.985,0.959,0.965,0.965,19403.0
42,2000-10-31,0.963,0.967,0.93,0.94,0.94,24753.0
43,2000-11-01,0.943,0.957,0.9365,0.9409,0.9409,17644.0
44,2000-11-02,0.9325,0.945,0.926,0.9318,0.9318,14590.0
45,2000-11-03,0.927,0.9315,0.917,0.9217,0.9217,14735.0
46,2000-11-06,0.917,0.9215,0.9,0.9169,0.9169,18088.0
47,2000-11-07,0.924,0.952,0.922,0.9493,0.9493,23400.0
48,2000-11-08,0.9455,0.9625,0.936,0.9593,0.9593,16725.0
49,2000-11-09,0.978,1.025,0.978,1.02,1.02,26814.0
50,2000-11-10,1.007,1.031,0.998,1.0075,1.0075,12815.0
51,2000-11-13,1.015,1.033,1.0115,1.0163,1.0163,16239.0
52,2000-11-14,1.021,1.057,1.02,1.0541,1.0541,28065.0
53,2000-11-15,1.085,1.09,1.055,1.0771,1.0771,21976.0
54,2000-11-16,1.063,1.07,1.048,1.056,1.056,22900.0
55,2000-11-17,1.043,1.08,1.0375,1.0788,1.0788,24307.0
