Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-03-08 14:00:00+00:00,7690.18408203125,7700.927734375,7652.60205078125,7652.60205078125,0,0,0
2020-03-08 15:00:00+00:00,7652.16455078125,7657.8525390625,7498.36376953125,7500.67724609375,1145094144,0,0
2020-03-08 16:00:00+00:00,7501.84033203125,7506.51025390625,7319.24462890625,7362.376953125,550166528,0,0
2020-03-08 17:00:00+00:00,7366.22412109375,7396.40673828125,7341.93408203125,7392.04931640625,0,0,0
2020-03-08 18:00:00+00:00,7390.78173828125,7396.955078125,7371.96923828125,7394.318359375,0,0,0
2020-03-08 19:00:00+00:00,7392.52880859375,7398.91015625,7378.9990234375,7388.3525390625,223395840,0,0
2020-03-08 20:00:00+00:00,7389.314453125,7391.79296875,7339.87158203125,7343.890625,0,0,0
2020-03-08 21:00:00+00:00,7348.59423828125,7356.6572265625,7286.076171875,7286.076171875,29728768,0,0
2020-03-08 22:00:00+00:00,7286.96240234375,7315.2802734375,7220.1162109375,7222.49267578125,0,0,0
2020-03-08 23:00:00+00:00,7223.642578125,7250.45166015625,7117.15771484375,7119.3642578125,1509052416,0,0
2020-03-09 00:00:00+00:00,7123.6953125,7184.40380859375,7116.8134765625,7152.349609375,372531200,0,0
2020-03-09 01:00:00+00:00,7154.8408203125,7160.052734375,7089.826171875,7106.25244140625,2703360,0,0
2020-03-09 02:00:00+00:00,7103.703125,7108.1201171875,7062.94384765625,7082.935546875,129814528,0,0
2020-03-09 03:00:00+00:00,7088.08349609375,7116.49267578125,7071.09521484375,7080.62060546875,391004160,0,0
2020-03-09 04:00:00+00:00,7081.42919921875,7082.6572265625,6903.2001953125,6908.8291015625,901476352,0,0
2020-03-09 05:00:00+00:00,6910.64599609375,6938.943359375,6799.37158203125,6938.943359375,1844424704,0,0
2020-03-09 06:00:00+00:00,6954.71630859375,6986.17236328125,6941.154296875,6947.6962890625,963203072,0,0
2020-03-09 07:00:00+00:00,6940.72998046875,6956.859375,6912.046875,6939.41845703125,316084224,0,0
2020-03-09 08:00:00+00:00,6937.58837890625,6993.2255859375,6935.46875,6986.701171875,796913664,0,0
2020-03-09 09:00:00+00:00,6993.53369140625,7006.18212890625,6960.6591796875,6965.1640625,525918208,0,0
2020-03-09 10:00:00+00:00,6957.4384765625,6963.9892578125,6927.23974609375,6944.07080078125,15372288,0,0
2020-03-09 11:00:00+00:00,6941.0087890625,6951.939453125,6841.60205078125,6841.60205078125,401371136,0,0
2020-03-09 12:00:00+00:00,6837.35498046875,6913.17724609375,6837.35498046875,6887.9130859375,818462720,0,0
2020-03-09 13:00:00+00:00,6899.7578125,6904.18212890625,6810.3427734375,6826.94970703125,107810816,0,0
2020-03-09 14:00:00+00:00,6837.45263671875,6851.2431640625,6784.9560546875,6784.9560546875,18817024,0,0
2020-03-09 15:00:00+00:00,6785.26416015625,6792.83642578125,6732.73486328125,6764.373046875,0,0,0
2020-03-09 16:00:00+00:00,6779.7666015625,6853.40576171875,6762.81787109375,6816.19287109375,0,0,0
2020-03-09 17:00:00+00:00,6812.9326171875,6813.5234375,6752.32568359375,6757.99560546875,0,0,0
2020-03-09 18:00:00+00:00,6759.20556640625,6789.0966796875,6758.3671875,6779.99609375,36425728,0,0
2020-03-09 19:00:00+00:00,6773.5537109375,6864.14892578125,6773.5537109375,6862.51171875,566370304,0,0
2020-03-09 20:00:00+00:00,6865.29541015625,6890.36181640625,6840.86181640625,6878.6943359375,258383872,0,0
2020-03-09 21:00:00+00:00,6880.9892578125,6909.80419921875,6853.36279296875,6856.33935546875,0,0,0
2020-03-09 22:00:00+00:00,6855.51904296875,6892.5791015625,6852.97998046875,6892.5791015625,0,0,0
2020-03-09 23:00:00+00:00,6893.99658203125,6952.2060546875,6887.21240234375,6952.2060546875,0,0,0
2020-03-10 00:00:00+00:00,6952.38037109375,6988.63330078125,6945.64599609375,6987.9951171875,0,0,0
2020-03-10 01:00:00+00:00,6985.2744140625,6995.91650390625,6941.85791015625,6948.009765625,0,0,0
2020-03-10 02:00:00+00:00,6945.55322265625,6961.5498046875,6934.54736328125,6934.54736328125,0,0,0
2020-03-10 03:00:00+00:00,6929.4208984375,6945.00146484375,6910.0244140625,6945.00146484375,0,0,0
2020-03-10 04:00:00+00:00,6943.08349609375,6984.11279296875,6943.08349609375,6984.11279296875,0,0,0
2020-03-10 05:00:00+00:00,6985.08349609375,7017.0634765625,6978.97314453125,7016.54833984375,0,0,0
2020-03-10 06:00:00+00:00,7018.55712890625,7018.55712890625,6990.12255859375,7000.59326171875,0,0,0
2020-03-10 07:00:00+00:00,6999.44287109375,6999.44921875,6953.3974609375,6956.06201171875,0,0,0
2020-03-10 08:00:00+00:00,6955.0146484375,6973.07275390625,6943.04736328125,6969.10498046875,0,0,0
2020-03-10 09:00:00+00:00,6970.6181640625,6983.72607421875,6957.53125,6960.32470703125,0,0,0
2020-03-10 10:00:00+00:00,6959.93115234375,7075.33984375,6959.93115234375,7068.28466796875,1187504128,0,0
2020-03-10 11:00:00+00:00,7064.95849609375,7147.9599609375,7064.95849609375,7106.36376953125,73170944,0,0
2020-03-10 12:00:00+00:00,7104.02197265625,7150.66552734375,7097.1181640625,7147.90380859375,0,0,0
2020-03-10 13:00:00+00:00,7145.70263671875,7150.60400390625,7102.88134765625,7118.45166015625,0,0,0
2020-03-10 14:00:00+00:00,7115.35498046875,7129.537109375,7089.2744140625,7090.14404296875,0,0,0
2020-03-10 15:00:00+00:00,7086.5498046875,7092.4677734375,6911.00830078125,6917.98291015625,0,0,0
2020-03-10 16:00:00+00:00,6911.810546875,6952.80322265625,6881.6181640625,6946.13525390625,193331200,0,0
2020-03-10 17:00:00+00:00,6949.09716796875,6984.7109375,6942.443359375,6956.2041015625,123756544,0,0
2020-03-10 18:00:00+00:00,6952.18896484375,6982.5556640625,6935.41650390625,6972.91748046875,303452160,0,0
2020-03-10 19:00:00+00:00,6973.197265625,7038.66845703125,6970.35107421875,7033.4873046875,217890816,0,0
2020-03-10 20:00:00+00:00,7038.412109375,7069.103515625,7007.98193359375,7055.24560546875,284844032,0,0
2020-03-10 21:00:00+00:00,7059.10498046875,7077.18994140625,7032.2763671875,7032.77685546875,30437376,0,0
2020-03-10 22:00:00+00:00,7036.65283203125,7059.51220703125,7032.2236328125,7035.2861328125,153071616,0,0
2020-03-10 23:00:00+00:00,7033.6396484375,7033.6396484375,6982.1796875,6988.22998046875,0,0,0
2020-03-11 00:00:00+00:00,6987.9306640625,7023.00439453125,6982.98388671875,7014.95458984375,0,0,0
